user_id,recipe_id,date,rating,review
110239,172271,1/9/2008,5,"Very quick to make, tasty, chewy!"
833135,172271,6/15/2008,5,"I made these cookies for an ad presentation. Our presentation went very well, and the awesomeness of these cookies sealed the deal. And now, everyone is always bothering me to makes these cookies for the office!"
1085213,172271,12/19/2008,5,This is the real deal.  If i could have i may have given it a 4.5 . . . I prefer a little less salt.  From now on I think i am going to use a dash of salt.  BUT absolutely delicious!!!  Tastes great with peppermint chips too!
223854,212183,8/8/2007,4,"These were so easy to make, we used them with a dip. You could really play around with this recipe, add different spices or even some seeds like sesame or poppy seeds.  I just took them out of the oven almost an hour ago and they are almost finished.  Thank you Mommy Diva"
351811,212183,12/16/2007,5,These were perfect served with soup! I added fresh parmesan and grated parmesan cheese to mine. Came out very tasty. Also cooked at 350' for about 10 minutes. They came out more soft bread sticks instead of crunchy. My personal preference. Thanks for sharing an easy to remember recipe. I will make these again. They are so versitle. Excellent idea! ~V
226066,218353,4/1/2007,5,So simple yet so delicious!  Made these for lunch today and it was wonderful!  Made on my indoor grill.  Only change I made was to use some prosciutto that I had to use up (that I cooked in the microwave until crisp).  Thanks twissis - will make it again for sure!!  :)
394085,218353,8/29/2007,5,"Really wonderful 4... 4 and a half ...three bites later...it's a five.  The ONLY reason I initially thought 4 was because of my preconception that a grilled cheese sandwich should taste at least slightly cheddarish.  I'll have to get over that. :-)

I used my panini grill/press and LOVE the crispy 9-grain bread.  Instead of crumbling the bacon, I laid 5 thin-sliced half-slices of bacon on the cheese/tomato mixture.

I just love this sandwich!"
166642,218353,4/27/2008,5,"This is an outstanding sandwich. I love the flavors of the cream and blue cheeses, the addition of the bacon and the fresh tomato slices. I really adore this sandwich. Thanks for sharing!"
780172,218353,12/19/2008,5,"I made this recipe, exactly according to directions. I loved the addition of the tomatoes and bacon. I do not like blue cheese, I find it overpowering, but DH loves it. Next time for my sandwich I will 1/2 the blue cheese and I will like it as much as DH did this time!"
85309,218353,5/3/2009,5,"Really, really gooooooood! Thanks for the keeper Twissis."
305531,218353,6/27/2010,5,Yummy! Made this as directed and loved it. Thanks for yet another keeper Twissis. Made by an Unruly Under the Influence for ZWT6.
386585,218353,7/5/2010,5,"Wow - this was outstanding (and I don't even like any type of blue cheese!).  I made this exactly as posted, using gorgonzola and rye bread.  Absolutely delightful.  I would only caution that you let the sandwich rest for a minute or so before slicing, so the filling doesn't run out when you do so.  Thanks for sharing this treat!"
89549,218353,9/23/2013,5,"Very good. I just sliced my tomato and laid it on, rather than chopping and stirring it into the cheese. For my taste, I might cut back a little on the blue cheese, or use milder variety of blue."
865936,218353,8/25/2014,5,Love the creamy texture alongside all that flavor!  Really good!
67728,218353,9/19/2014,5,"I don&#039;t think I would&#039;ve thought to put these ingredients together in a grilled cheese sandwich, but I&#039;m really glad that someone else did, lol! I never would&#039;ve thought to use Italian dressing as the &quot;butter&quot; on the outside of the sandwich, either -- learn something new every day! I used smoked blue cheese and light cream cheese in this (leftover stuff I needed to use up). I chopped my tomato and just sprinkled it on top of the cheese right before cooking. I was wrapping it to grill at work for dinner, and was afraid that the tomatoes would make the bread mushy if I mixed them into the cheese ahead of time. Thanks for posting, twissis -- this definitely cheered me up! Made for Culinary Quest I Family Picks"
679953,218353,11/16/2014,5,"Very good... I left out the tomato for myself, but everyone else had them.  The cream cheese/bleu cheese mixture was awesome, and with the bacon on top, it hit the spot."
1226481,277134,8/13/2010,3,"I didn't mind this but no one else in my family liked the pairing of fruit and meat.  I didn't need any extra chicken stock though, because cooking the chicken strips resulted in broth and the pan never needed de-glazing."
1382026,386604,9/12/2009,5,Very tasty! Always better the next day too.
2000552348,459648,10/12/2015,5,I&#039;ve tried several recipes with baby cereal and this one is th best so far. It actually looks and tastes like pancakes. I used vanilla soy milk for the liquid. My little one loved it! I freeze them and I can give home pancakes every day!
2001323847,459648,12/27/2016,4,I used baby oatmeal so I had to add about another forth of a cup or so of milk. My Lil ate it
2001400992,459648,2/21/2017,4,"My little one loves these! Instead of putting fruit inside, I'm using it as a &quot;dip&quot; so we can change flavors from day to day. Thanks for the recipe!"
2727323,497251,3/11/2013,5,These are a fantastic treat! Kids loved them
36803,22866,4/1/2002,5,"I served this for Easter and everyone raved--said they'd never had such a delicious ham.  The kids loved it.  The chutney was very good and the glaze was exceptional.  I made the chutney and spread it in the bottom of the roasting pan, then added a deboned ham topped with the glaze.  Thanks, Dorothy!"
5672,22866,4/13/2004,5,"I just fixed this for Easter Dinner and our son who really didn't like Ham loved this.
It was a refreshing change from the everyday ham with pineapples.
It's a keeper recipe!
The glaze was great but I couldn't find all the ingredients needed so I had to fudge it a bit."
12657,27809,5/14/2002,4,"Very nice, but I needed to add 1/4 cup water (I scaled down to 1 serving) because the mixture seemed to be drying out during the simmer. I didn't peel the eggplant, and also added a pinch of salt, and omitted the garlic. I'll definitely make this again when I need a quick veggie side."
42366,27809,8/2/2002,4,I paid attention to the first review and doubled the tomatoes to help with the liquid problem.  I also added a can of mushrooms and let it simmer away.  Very tasty.  I had leftovers so tonight I'm going to parboil some okra and add that to the pot!!  Very good.  Thanks for posting.
19799,27809,8/25/2002,4,"This had good flavor,but for some reason the eggplant was tough and rubbery.I think the problem was more in the produce than the recipe.I am going to try again using a fresher smaller eggplant."
62672,27809,1/7/2003,5,"I didn't have a problem with the eggplant drying out- I added extra tomatoes, maybe that's the key- I really liked this dish- I served it with spagetti!"
6512,27809,1/25/2004,5,"I love eggplant AND easy recipes and this one was great. I added a half of can of water and covered the skillet for the first 10 minutes of simmering, then removed the lid for the last 10 minutes and the eggplant was tender and moist. This is a keeper!!!!"
144102,27809,6/9/2004,5,"I have been looking for this - a healthier version of what my grandma used to prepare.  I love this and have made it 5-6 times since I found the recipe a couple weeks ago.  I like it best with double the tomatoes, double the seasonings, and a little salt, oregano and sugar.  Top it off with a sprinkle of Parmesan cheese.  Yummy and healthy!"
6258,27809,8/18/2004,5,"We loved this eggplant recipe.  It was delicious and moist.  Not soupy moist but moist enough to have a nice texture.  I was torn between using chili powder or chile powder (pure).  I went with the chili powder because it has oregano in it.  I did add an extra 1/2tsp. Mexican oregano which was very, very good.  Definately a wonderful recipe to add to my t&t collection.  You did it again, Tebo,.....thanks!"
35526,27809,8/11/2005,5,"Very nice.  Easy to make, quick and one of my favorite things, eggplant.  I added a touch af cayenne too for a little bite and boy was it good."
252536,27809,7/30/2006,5,I used 1/2 salsa & 1/2 diced tomatoes and it was very delicious. I will definitely use this again!
290499,27809,8/27/2006,4,"Super easy, supar tasty, and look at those nutritionals!  I used fresh tomatoes and so added some water, and after five minutes it was quite well done.  But it's fine with me!  I don't know why that is, but fifteen would've obliterated it.  I think this mix would be good with pasta, or added to tomato sauce.  I'm definitely going to be buying more eggplant."
326540,27809,8/31/2006,4,This was really tasty and my husband who is a bit picky about aubergine (eggplant) really liked it too.  We didn't peel the aubergine either and we did serve it with pasta too which went really well.  It was about 15 minutes until it was nicely cooked - lovely thanks!
173495,27809,9/16/2006,4,"Tebo, this is a winner! I used 4 small Japanese eggplant and added some sliced button mushrooms. Otherwise followed recipe and we loved it.I will serve the left overs (only 2 of us) tomorrow over some steamed rice.Yummy stuff. Thanks for a real keeper."
69161,27809,3/21/2007,5,"Had this the other night...the kids really liked it (ages 4.5 and 3 years). Served with white rice, another of the kids' favorites. Even my husband, who does NOT care for eggplant at all, ate it without complaints...he DID supplement the flavors with added sour cream and salsa!"
469903,27809,9/5/2007,4,"We really enjoyed this simple dish as a meal.  I served it with rice and it fed my family of three with no trouble.  In fact, I had leftovers the next day for lunch and they were still yummy!  Super quick and easy too!"
609693,27809,6/24/2008,4,"Really tasty! I used it as a main dish with some garlic bread. I imagine it would be great over rice or pasta. As other reviewers suggested I added a little salt, sugar, and oregano and about 1/4 C salsa. Super quick and easy."
169430,27809,6/25/2008,5,I have now made this numerous times and I just wanted to add that I have changed the can of tomato's to an equal amount salsa and I use 1/2 a tsp of chili powder. This is really good stuff! I'm making it right now to go along with broiled sole. *Another update*: it's now 2 yrs later and I'm still loving this recipe. I have just added a photo of it for tonights dinner. Yummmm!
391505,27809,9/5/2008,5,I wasn't sure what to expect from this recipe since traditionally I'd only used eggplant for italian recipes. But I was pleasantly suprised!  I did add some fresh chopped cilantro and served it on top of some whole wheat couscous. Served as a great side to Cilantro Chicken (#181195) to round out a healthy and tasty mexican meal! Will definately make this one again. THANKS!!
611113,27809,11/9/2008,5,"This was great.  We added black beans at the end and heated them through.  We put the mixture in a tortilla  and added cheese, sour cream and salsa for a wonderful tasting burrito.

Will definitely make this again."
107583,193454,12/25/2006,5,Very nice sauce.  Went well with the leg of lamb for Christmas dinner!  Thanks for posting this!
54199,39792,9/12/2002,0,"Cindy Lynn, whatta fluke I clicked on your name! I chose it b'cause thats my sis-inlaws name and Lo' and behold .............you had a recipe my grandmother used to make in WVA! The burnt sugar cake! I remember it well! I will definately give it a try soon........maybe for my sisters birthday! It will be a sweet memory for her, I'm sure......is the broiled frosting you mentioned  the same as  Seafoam frosting? A cooked frosting with a marshmallowy texture?That's what  Gram used on hers........When I make it I will let you know how it turned out! Thanx for the memories that were brought to mind just seeing that recipe!"
18391,39792,12/10/2003,5,"This is a great recipe! I made it in 2 9"" pans, baked for 30 minutes .. We loved this!! thanks"
427184,39792,5/11/2008,5,"Everyone loved it! I made frosting the usual way, but added the leftover burnt sugar Syrup and it was delicious!"
49361,42648,11/5/2002,5,"I'm always looking for new recipes for bundt cakes and this is a keeper! Makes a very dense and flavorful cake. The glaze is very tasty. I used canned pumpkin, butter and 2% milk."
107583,42648,3/6/2006,5,"Very good.  I love pumpkin cakes, breads, muffins, etc.  This is very moist.  I didn't have any rum, so I used rum extract and a little water for the glaze.  I made it another time with a maple flavored glaze."
278218,42648,10/10/2007,4,GREAT taste and easy to put together.  I would suggest at LEAST doubling the glaze - mine hardly even covered half the top of the cake and I followed the directions exactly.  It has wonderful flavor so I'm going to make more to add to the cake we already cut into!
231054,42648,9/18/2008,3,"This was tasty -- but has a very, very dense texture -- very heavy.  I noticed the batter was very stiff when I put it in the pan.  Plus the glaze wasn't enough for the cake -- so I'm going to make a second batch.  For those who prefer a dense, heavy cake, this would be ideal.  We tend to prefer something a bit lighter.  Thank you, Dee for sharing your recipe."
57479,53122,3/15/2003,5,"I made this for the weekend for a large crowd to eat with Yogi's Tasty Buns along with several other spreads.  I love eggplant so I really loved this.  I have made something similar in the past, but never with the dijon mustard.  This really gave it a nice taste and it is on my diet.  The only change I made was i used fried onion instead of fresh.  My husband does not always love the flavor of fresh onion in a salad and i didn't want to leave it out so I just chopped and fried it first and then added it.  It was great."
52448,61143,8/28/2003,5,Made this as part of a Mezze meal. The soft mixture is a bit difficult at first but I got better at handling it. Nicely spiced!
677398,61143,12/22/2009,5,"I served this as a vegetarian main course and it went over rather well.  I had no sultana raisins, but regular California raisins worked just fine.  I ended up with quite a bit more than 12 fritters and like another reviewer I had some trouble handling the mixture.  It's not the greatest eggplant recipe that I've come across, but it is a nice alternative to the more common uses.  It definitely hit the spot when I was in the mood for some Middle Eastern fare, and it tastes fantastic with tzatziki."
930100,61143,1/13/2010,5,"we found these fritters to be very tasty; it's my husband's new favorite way to eat eggplant.  Since we don't have a microwave, we roasted the eggplant at 500*F  for 10 minutes.  Initially the mixture was tough to handle, but once it came down to room temperature it was easy to handle."
527607,61143,6/13/2010,5,"I love fritters of any sort, these were wonderful. so full of great flavors, enjoyed them thoroughly"
142386,86693,1/1/2009,5,Yum. Taste a little like hummus.  I really liked this.  Served with wheat crakers and pita bread.  It was great.  Thaks for posting.
58104,98922,8/29/2005,5,I always loved fresh summer tomatoes and basil with mozzerella (I used smoked)But when you add sundried tomato dressing you have tomato Heaven. I did use my own home made dressing.
209747,98922,9/6/2005,5,really fresh and yummy! Used sweet red onion. Great low cal side!
49304,106241,1/17/2005,5,"Very good,I made 2 large onions made them just like the recipe stated. We really enjoyed them with Swordfish and a big salad. We love the syrupie balsamic sauce over the onion. Thank you Mermaidmagic, for the recipe."
37449,106241,2/18/2005,5,"I halved the recipe because it was just for me, but I wish I had made the full recipe, this was so good! I loved the intense taste of the reduced balsamic vienegar! Thanks mermaid!  :)"
52543,106241,3/5/2005,5,"If you love balsamic vinegar, this is a must try! Its also quick & easy. Thanx mermaidmagic!"
138376,107573,4/1/2005,5,"This recipe is from Southern Living, I've been making it for years.  Makes an awesome gilled cheese."
168921,149664,1/11/2006,4,"My DH and I loved this. I forgot to serve this over lettuce, and I added mushrooms. He just asked me to use less tomatoes next time."
469856,149664,3/23/2007,5,Love this recipe. Had it in a cookbook but misplaced the cookbook. Thanks for sharing.
1355934,193454,9/9/2012,5,"Excellent! Had over pan-seared pork chops (thin cut) and couscous. Easy and elegant. Next time I will add a bit more port, as I love the tart flavor."
131021,275423,8/2/2008,5,This was great. I think next time I will make it in a smaller pan as it was a bit spread out. I didn't use water chestnuts because I am not fond of them. I think this would also be a great make ahead dish.
724631,275423,9/15/2008,4,"4 Stars, until the directions are corrected to say what to do with the water chestnuts.  Used Margie99's idea, a 9x11 glass casserole was the perfect size.  I doubled the mushrooms, and they were welcome.  Used diced water chestnuts from my pantry, which added another shape to the texture.  Velveeta supplied its guaranteed melting and mild cheesy comfort to the sauce.  This recipe could be halved if Recipe #126969 #126969 was used for the cream of mushroom soup. This met my calorie justification criteria; these calories were worth it!  We plan to reheat the leftovers atop leftover skinless rotisserie chicken breasts, and serve with rice.  We ate this solo, but that didn't stop us from licking every last drop.  Thanks for posting. Made for 1-2-3 Hit Wonders."
1020526,275423,9/26/2010,5,"Yum!  I found this recipe in The Lady & Sons Savannah Country Cookbook.  It's a keeper--fast and delicious.  As far as what to do with the water chestnuts, you combine them with the broccoli, saute mixture of celery/mushroom/onion, and water chestnuts.  Thank you for posting!"
222564,275423,8/13/2014,5,"Nice and cheesy! Cant&#039;t get Velveeta here, but I used Dolcelatte, a creamy blue cheese, for a different tone. Goes well with all other flavors in the dish."
222564,275966,11/15/2012,5,So luxurious and yet so simple!
1008402,275966,2/26/2014,5,Easy and tasty. Once my husband picked up a bag of garlic pistachios by mistake and I didn&#039;t notice what they were until the fudge was done...we ate the fudge anyway. &lt;br/&gt;&lt;br/&gt;For us Amuricans:&lt;br/&gt;&lt;br/&gt;12 oz. semisweet chocolate&lt;br/&gt;1 14-oz. can sweetened condensed milk&lt;br/&gt;Pinch salt&lt;br/&gt;1 c. shelled pistachios&lt;br/&gt;2 tbsp butter.
91392,324948,12/10/2008,5,"It is a surprise, given tofu--hmmm... but this made really good lasagna.  The cheese-tofu layer would fool anyone.  It has a nice consistency not at all like silken tofu.

I fed this to my husband and he had no idea he was eating tofu, both of us are looking forward to seeing if the leftovers are even better than the first time out, and I will not hesitate to use this filling technique witrh my stuffed shells, cannelloni, etc.  

Very impressive, very nice, give it a try, just don't admit it has tofu in it until people have half finished it and they will be converts!"
498271,324948,12/14/2010,5,"I was totally amazed by this dish!  I've never had tofu before (not knowingly anyway!) but I'm always looking for ways to make my favorite dishes lighter and healthier so I decided to give this a try.  I don't care for onions so left them out, and I used turkey sausage instead of ground beef, otherwise made as directed.  Following your suggestion to generously season the tofu mixture I used about a teaspoon of basil, 1/2 teaspoon of salt, 1/2 teaspoon of garlic powder, 1/2 teaspoon or oregano, and 1/4 teaspoon of black pepper.  The texture and flavor just as it should be, rich-tasting and creamy.  We really loved this and I will definitely make it again - thanks for sharing this keeper!"
39835,324948,2/1/2011,5,Great lasagna! I made it in one pan 13x8 and cooked it for 50 minutes. I also only had 6 lasagna noodles but it worked out great. Thanks for sharing!
424680,324948,9/4/2011,5,"Made this pretty much as given in the recipe & we were both totally satisfied with the results ~ Taste, texture, everything was A-OK & more so! Definitely a recipe to make again & to share with company! Thanks so much for sharing it! [Tagged & made in Please Review My Recipe]"
653438,324948,4/12/2013,5,I loved this and so did DH (even before he knew it had tofu in it and after).  I have never cooked with silken tofu but this worked out great!  Followed the recipe and definately will make this again.  Thank you for posting.  Made for Spring PAC 2013 and served a salad along with it.
1072593,327032,4/25/2011,5,I'm on my post Easter diet.  I was thinking about starting with a few guilty indulgences and then working my way back.
2001674170,93886,8/16/2017,0,Can you put in pint jars and let seal
428060,327032,7/19/2011,4,"This was pretty good. The first time it cooked over and made a giant mess. The second time I looked up some tips. You can use any regular cookie dough recipe to make cookie cake, but this one tasted great even when I messed up cooking it. For a cookie cake you preferably have a pan with sides, or put tin foil or a cookie sheet under it to catch messes. I thought about making a tin foil ridge underneath but forgot to try it. Make a slight indentation in the middle, like making a burger, so it is easier to cook through in the middle. Leave an inch or two of space around the outside of the dough to allow for spreading. Check it early and often. My cousin recommended trying smaller ones in pie pans."
2000430194,327032,2/16/2017,0,I haven't made this recipe yet but will be later today. I bought a bake it better pizza/cake pan from wart for 10$. Its big and round with ridges!!! I never follow recipes exactly. I always like to change it up and make it my own!! So...their will be alterations made to it. Will let you know how it turns out. cant wait to try it!!!
2657055,377531,1/25/2013,4,"These are very good considering I used sugar substitute (which is a little drying on the finished product).  I will probably ice with a diabetic icing because the brownies are a little bit cakish in taste and texture.  See following icing.  <br/><br/>Creamy Chocolate Frosting<br/><br/>1	C	sugar (Splenda or Sucrella works well)<br/>3	T	cornstarch<br/>Dash		salt<br/>2	oz.	unsweetened chocolate, grated<br/>1	C	boiling water<br/>1	T	butter (Becel works fine)<br/>1	t	vanilla<br/><br/><br/>Mix sugar and cornstarch in a medium saucepan.  Add grated chocolate and salt.  Add boiling water and cook over medium heat until mixture thickens.<br/><br/>Remove from heat.<br/><br/>Add butter and vanilla<br/><br/>Spread hot frosting on a cooled cake for a glossy look %u2013 the icing will remain soft and smooth.<br/><br/><br/>Note:	This recipe can be doubled for layer cakes or larger rectangle cakes"
332843,404335,1/19/2010,5,My MIL (Indian) makes this and it is to die for--and much simpler than a lot of other Indian cooking.  :)  This is one of my favorite side dishes.
363055,497101,3/11/2013,5,"I liked this.  I was worried about the peanut butter, but I thought it tasted just right.  I used shrimp instead of chicken."
131126,497101,4/13/2013,5,"I enjoy the ease of  stir frys.  They make such a quick dinner.  This one didn&#039;t disappoint in speed or flavor.  I used red and green peppers, preshredded carrots, and threw in a drained can of bamboo shoots.  I added a half teaspoon of sesame oil to the sauce. The sauce is sweet and I liked the nutty flavor.   Made for Spring 2013 Pick A Chef."
202432,8719,10/11/2005,5,"I only had Masoor dal on hand, so that is what I went with.  It was a hit with my eight year old daughter (my toughest critic).  We like coconut, so I used one cup of the milk.  I spiced it to our tastes and served it along side sweet onion rice with peas.  My daughter is already begging me to make it again, and we just finished supper.  Thank you for posting this treat!"
281055,8719,1/18/2006,1,"I Tried it, but was nothing like a gujarati dal. I think It should not have Coconut and lots of Corriander-cumin powder, as suggested by one of my gujarati friend."
107135,296082,10/22/2011,5,"wow this is good , i cooked them skillet top and they rock"
15572,21713,6/3/2002,4,"Wonderful stuff!  I added sliced green onions and lightly toasted slivered almonds to the sauce in the last stage of simmering.  Next time, I think I'll add some capers too."
49561,21713,8/21/2004,3,I could only give this 3 stars because it was plain.  I think if the sauce could be reduced with some seasoned flour it might help with the flavor.  I will try to make it again and add some different things.  Thanks for posting.
21752,22673,4/5/2002,3,"Great concept, but you have to know your audience.  My BH and I adored these pancakes, but the kids didn't like them.  The little barbarians just didn't appreciate the orangy deliciousness of these pancakes."
104295,22673,7/27/2004,3,"These have wonderful flavor, but really odd texture.  More like a crepe then a pancake, and too chewy for my taste.  Also, nowhere in the directions does it say when to add the boiled mixture.  I added it directly to the egg and juice mixture.  I used 2 egg whites in the place of each egg, and light soy milk for the milk.  Neat to try, though.  Thanks! "
9869,25096,4/20/2002,5,"This will be a regular in our house, lots of 'mmmmm's' to be heard. Doesn't say in directions when to add chicken, I did at the end of step 1, also added a shake of chilli flakes. 
This is a keeper!"
6258,25096,4/29/2002,5,"This was a great dish.  I made it for lunch and we absolutely loved it.  I followed your directions, but I added 2 Tbsp. of chopped green chiles.  I was not dissapointed with the outcome.
DH loved it and gave it his ""keeper"" review.
It was easy to prepare and the taste was good.
Thanks for posting. It will be in my T&T book for sure."
47341,25096,11/22/2003,5,"incredibly creamy and yummy!  i did the chicken the night before (picked the meat off a roasted chicken and put it in the fridge all ready for this recipe) which really speeded the prep up when i assembled these.  because i had 3 cups of chicken, i added in the entire 8 oz of cream cheese and some extra red bell peppers and got 15 enchiladas - enough for a few lucky sons' lunches the next day."
68960,25096,2/28/2004,5,"Excellent, very easy to put together and very tasty.  I baked in a 180C (350F) oven until cheese was melted on top and like Evie suggested added the chicken at the end of step one.  Hubby claimed it was a 'keeper'."
170909,25096,4/12/2005,5,"Excellent recipe for children - very mild, yet flavorful and delightfully cheesy!  An instant favorite at our house!"
200712,25096,9/1/2005,5,Awesome!!  A definite keeper and very flavorful.  I substituted mushrooms for the onions and added onion powder.  Received rave reviews from family.
177074,25096,12/20/2005,5,"Yummy, yummy, yummy!  Made it for company and everyone loved it.  We'll definitely be making this one again... and again... and again."
141293,25096,2/23/2006,5,I had a rosemary tortilla that I wanted to use in something that would not compete with the flavors.  This fit the bill perfectly.  I added mushrooms and used a vege cream cheese.  Also used fat free half and half.  Simple and delicious.
844554,296082,1/27/2012,5,This turned out very good for us. I love the fact that there's not butter in the recipe. The flavor wasn't overwhelming but still delicious. YUM!
92816,25096,12/17/2006,5,"These are so delicious!I scaled it down to 4 servings.I used 4 torillas,4 oz of cream cheese and omitted the red peppers,just not a favorite of mine.I also substituted sour cream for the heavy cream.I will be making these again for sure.Thanks for posting!"
1623265,25096,11/15/2010,4,I thought this would be a great introduction to enchiladas for my kid. My last attempt was too spicy for him and I did not want to use cream of chicken/mushroom soup.  He liked it and would eat it again providing I lose the onions and pepper. I used burrito size tortillas. I think that if I do it again I will use a smaller tortilla. <br/><br/>The most fantastic part of this dish is that the vast majority of it can be done the night before. Thank you.
531310,25096,12/7/2013,5,These are the best Enchiladas I have ever tasted!
123581,60467,1/26/2004,5,"It was awesome, just like what I had as a little girl. It was also very quick, easy, and low-cost. "
135880,60467,4/2/2004,5,"We had a potluck with a German theme, so I was surfing the net looking for something easy to make. My boyfriend made it, and he doesn't know how to cook that good, but he did a great job and everyone love it...."
4439,60467,4/5/2004,5,"Jewish Soul Food!!! My mom is from Germany and she never, ever made a kugel. I learned to appreciate kugel when I married Peter Pan and his mother made one for dinner. This is almost like her's, but better. "
163358,60467,9/17/2004,5,"I loved this recipe!  Easy, no hassles or chopping, hard to mess up!  Tasted great - my whole family loved it and couldn't believe I made it!  Made our Rosh Hashanah much sweeter!"
115005,60467,2/8/2005,4,very easy to make! Made it for my German mom and added cinnamon (which she loves) and vanilla...she was very happy with it as were my children and neighbors. A very comforting food that I will certainly make again and again. For a slightly healthier breakfast/brunch I will try substituting some egg whites for some of the whole eggs and cut the butter maybe in half next time.
221408,60467,6/7/2005,5,I'm from dresden and i loved the recipe! It reminded me of my Oma (grandmother) when i was little and she used to make it when i would visit her in Mainz during Christmas time. It made her happy when I was able to make it for her even though now she is unable to move from her bett.
354758,60467,10/4/2006,5,"This is one foolproof recipe! It worked PERFECTLY the first time I made it for friends! Next time, I believe I will try adding some almond or vanilla extract or cinnamon. Frankly, I was initially uncertain about the corn flakes. I am glad I followed the recipe to the letter! My friends said that it was the best kugel they ever had!"
328048,60467,3/23/2007,4,"I decide to try this recipe after my husband complained that my usual noodle kugel was too sweet. This one was easy to put together, and tasted great. He liked it much better."
785503,60467,10/11/2008,4,"Simple and delicious.  Added vanilla, cinnamon and nutmeg as suggested. Also used a mix of raisins, dried cranberries, and diced fresh apple. Served at our break fast to rave reviews."
264017,99057,6/18/2008,5,"Yummy, creamy chicken salad made easy as 123 right here! I made it just as stated with the onions, peppers and celery and let the flavors meld overnight. It was great! This could be doctored up a bit with dill, sour cream or other veggies if desired, but this is a terrific basic start. Thanks Dougal03! MERP'd for My 3 Chefs '08."
228682,127367,7/12/2005,5,It is great with brown rice in place of the couscous as well! 
809828,127367,8/22/2008,5,I love sun-dried tomatoes and I love feta cheese.  This recipe was so flavorful!  Definitely will make again!
346860,127367,9/8/2008,5,"Sooo delectable. I used a cup of gently steamed asparagus rather than peas and mint as opposed to basil. I also used chicken broth in place of water for the cooking of the couscous. Incredible, delicious and perfect. Thanks for an awesome recipe!!"
339260,223830,9/10/2009,5,"I make sausage gravy a couple times a month, and this was a good recipe...but I did make a few changes.  I don't normally make this large a batch of gravy.  I used 2 pounds of Bob Evans Savory Sage Sausage.  I didn't boil the sausage because I think the grease from the sausage gives the gravy it's flavor.  Since I didn't drain the sausage grease, I didn't add the 1 1/2 cups of shortening.  I only used 1 3/4 cups of flour and 3/4 gallon of milk.  This gave me the perfect consistency for my tastes.  This was the first time I used Kitchen Bouquet in my sausage gravy, and I liked the flavor it gave.  I used some over biscuits and home fries and froze the rest.  Made for PAC Fall, 2009."
251917,343949,2/27/2009,5,Newest Zaar Tag 09: Delicious and easy to make!! I threw it all in the crockpot and dinner was ready when we got home!! YUM!
1500557,223830,1/25/2010,5,"I manage a busy, high-volume night club right outside of Denver, CO. Sometimes, after a particularly rough or very busy weekend, I like to feed the troops.

This recipe has been met with sterling reviews from my staff, and I'm able to feed about 40 people for 40 bucks (after buying Bisquik to make biscuits and all the ingredients here). It's a GREAT way to end the weekend and cheer up an overworked staff!

Thanks for sharing it with us!"
2001543700,223830,5/18/2017,0,1 lb sausage for 2 gallons of gravy?????????what???
39389,269368,12/12/2007,5,"This was delicious! I made it exactly as instructed.The cesear dressing really zips the dish up. Very easy to do. thanks for posting.
Catherine"
842531,269368,6/30/2008,5,"This is so yummy! My whole family really enjoyed it! Thanks so much, Rose"
316809,269368,11/12/2010,5,"This was absolutely delicious! I used 7-cheese tortellini from the fresh section, but forgot to cook it before making this dish. I just baked it an extra 10 minutes, and it was superb. My husband had seconds and commented that it was a really good meal (served with frozen peas). He had seconds. My only comment, which is not the recipe's fault, is to be careful of the ingredients you select because of the amount of combined salt. Next time I'll try to find a less salty dressing, since there's so much in the rotisserie chicken and cheeses. Otherwise, this promises to be a very versatile recipe that I'll use many times. Thanks for posting a great recipe!"
1142897,269368,12/1/2013,5,This was a simple and yummy dish!!
407007,269368,1/11/2014,5,"YUM! I used a similar recipe from Holly Clegg&#039;s &quot;Freezer Friendly&quot; cook book. I made it ahead of time, froze, and reheated it in the oven. Fantastic! I used whole wheat pasta, no green onions, light dressing, and low-fat cheese. It all tasted great! Next time I might add a little more dressing just to really bring that Caesar flavor up a notch. This is definitely a keeper -- thanks for sharing!"
2001022199,269368,7/19/2016,5,"This was absolutely delicious, I used on large chicken breast cooked in broth and tri colored bow tie pasta, definitely a keeper!!"
111899,273833,1/4/2008,5,"Excellent!  I made the sauce exactly as directed (but without sesame seeds--none in the pantry that day).  I used baby back ribs and they were tasty, tasty!  Will definitely make again, maybe with a little bit more red pepper flakes.  Served them with fried rice and mixed baby vegetables."
498271,283714,6/17/2008,5,"Great quick and easy lunch idea, and portable too!  I used roasted turkey breast and colby/jack cheese.  This was nice for lunch and tasty without the extra calories and carbs of bread.  Thanks for sharing your idea!"
623331,283714,10/28/2008,5,YUM!  I used smoked ham.  I didn't have the pickles so I used a pineapple chunk instead and mixed some cream cheese with the honey mustard.  It was absolutely delicious and the kids thought it was neat to eat off of a stick!
1056692,283714,8/18/2009,5,"Thank you for a great idea for my son's lunch!  He just started kindergarten this past week, and I threw these together so he could have something fun as a surprise in his lunch...  I did these with just meat and cheese, turkey and colby jack.  4 of these puppies fit perfectly in a snack size ziploc and that's a perfect meal size for my kiddo."
484436,283714,10/5/2009,5,Great idea. still have to try it out though but I m thinking.....ham+pinapple+cheese or cherry tomatoes+basil+cheese
199792,296082,5/16/2008,4,This is nicely seasoned shrimp. I think they would be better cooked in a skillet or on the grill as I felt they got a bit tough. Certainly easy and quick.
